검증순서,진행률,판정,Ticker,Strategy,분할수,첫매수LOC여유율,지정가매도%,FinalAsset,Return,CAGR,MDD,WinRate,Trades,CompletedCycles,ActiveT,AvgHoldDays,ProfitFactor,StabilityScore,OverfitRisk,MDD_Worse,Score
147,95.5%,관찰,SOXL,raor4_step24q,40,14.5,25.0,5313343403,5213.34,27.92,-62.88,88.56,804,56,3.12,3.7,5.27,60.7,보통,19.63,86.39
154,100.0%,관찰,SOXL,raor4_step24q,40,15.0,25.0,5313343403,5213.34,27.92,-62.88,88.56,804,56,3.12,3.7,5.27,60.7,보통,19.63,86.39
4,2.6%,관찰,SOXL,raor4_step24q,20,10.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
11,7.1%,관찰,SOXL,raor4_step24q,20,10.5,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
18,11.7%,관찰,SOXL,raor4_step24q,20,11.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
25,16.2%,관찰,SOXL,raor4_step24q,20,11.5,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
32,20.8%,관찰,SOXL,raor4_step24q,20,12.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
39,25.3%,관찰,SOXL,raor4_step24q,20,12.5,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
46,29.9%,관찰,SOXL,raor4_step24q,20,13.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
53,34.4%,관찰,SOXL,raor4_step24q,20,13.5,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
60,39.0%,관찰,SOXL,raor4_step24q,20,14.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
67,43.5%,관찰,SOXL,raor4_step24q,20,14.5,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
74,48.1%,관찰,SOXL,raor4_step24q,20,15.0,17.5,12107367782,12007.37,34.62,-69.08,80.26,1018,97,2.5,2.9,4.47,42.7,높음,28.67,80.13
29,18.8%,관찰,SOXL,raor4_step24q,20,12.0,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
36,23.4%,관찰,SOXL,raor4_step24q,20,12.5,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
43,27.9%,관찰,SOXL,raor4_step24q,20,13.0,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
50,32.5%,관찰,SOXL,raor4_step24q,20,13.5,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
57,37.0%,관찰,SOXL,raor4_step24q,20,14.0,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
64,41.6%,관찰,SOXL,raor4_step24q,20,14.5,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
