Date,Close,RSI,WeeklyRSI
2010-02-12,0.20689845085144043,,
2010-02-19,0.2227034717798233,,
2010-02-26,0.22153736650943756,,
2010-03-05,0.24674496054649353,,
2010-03-12,0.2616068124771118,,
2010-03-19,0.2645345628261566,,
2010-03-26,0.2731197476387024,,
2010-04-02,0.2754521071910858,,
2010-04-09,0.29011476039886475,,
2010-04-16,0.2991458475589752,,
2010-04-23,0.3171344995498657,,
2010-04-30,0.29281967878341675,,
2010-05-07,0.22855904698371887,,
2010-05-14,0.24786163866519928,,
2010-05-21,0.21307700872421265,51.210385784707356,51.210385784707356
2010-05-28,0.22590374946594238,50.63433974727306,50.63433974727306
2010-06-04,0.21739386022090912,49.201933136492954,49.201933136492954
2010-06-11,0.22131438553333282,44.664377826568185,44.664377826568185
2010-06-18,0.2455044835805893,46.748811984394194,46.748811984394194
2010-06-25,0.2189573496580124,41.59888713033782,41.59888713033782
2010-07-02,0.180475115776062,34.618398339919636,34.618398339919636
2010-07-09,0.2075691968202591,39.585819883350446,39.585819883350446
2010-07-16,0.20352484285831451,36.26853591962477,36.26853591962477
2010-07-23,0.2268965095281601,39.0411106593161,39.0411106593161
2010-07-30,0.22319990396499634,35.10610649624205,35.10610649624205
2010-08-06,0.23696990311145782,40.83832688963274,40.83832688963274
2010-08-13,0.2062782198190689,45.89266604428382,45.89266604428382
2010-08-20,0.208560973405838,42.270112289605365,42.270112289605365
2010-08-27,0.19677557051181793,46.4748032298361,46.4748032298361
2010-09-03,0.22319990396499634,49.447768247459436,49.447768247459436
2010-09-10,0.23076751828193665,52.74198161683767,52.74198161683767
2010-09-17,0.254312664270401,56.261696798620896,56.261696798620896
2010-09-24,0.27964508533477783,56.450497182250075,56.450497182250075
2010-10-01,0.27034059166908264,60.384951460491884,60.384951460491884
2010-10-08,0.28148096799850464,72.95056234800947,72.95056234800947
2010-10-15,0.31197357177734375,73.36196692874414,73.36196692874414
2010-10-22,0.3139333128929138,74.93812242339442,74.93812242339442
2010-10-29,0.3242048919200897,73.36170208503457,73.36170208503457
2010-11-05,0.3520926237106323,77.72412555248928,77.72412555248928
2010-11-12,0.32901903986930847,69.03733884493433,69.03733884493433
2010-11-19,0.32755476236343384,78.53135274772774,78.53135274772774
2010-11-26,0.3368839621543884,79.220298454145,79.220298454145
2010-12-03,0.35313495993614197,84.89477960100018,84.89477960100018
2010-12-10,0.3656148314476013,83.89223541066707,83.89223541066707
2010-12-17,0.3677489757537842,83.46460705906131,83.46460705906131
2010-12-24,0.3723630905151367,81.77923913997495,81.77923913997495
2010-12-31,0.3669048845767975,76.3051111256055,76.3051111256055
2011-01-07,0.39501553773880005,83.75667867740603,83.75667867740603
2011-01-14,0.41962870955467224,84.86116582293884,84.86116582293884
2011-01-21,0.3905005156993866,69.95343866718545,69.95343866718545
2011-01-28,0.3905005156993866,69.6511864665544,69.6511864665544
2011-02-04,0.42555850744247437,73.07664591426487,73.07664591426487
2011-02-11,0.44942665100097656,72.57465353378262,72.57465353378262
2011-02-18,0.4564235508441925,81.93001634523429,81.93001634523429
2011-02-25,0.42937910556793213,72.618982993218,72.618982993218
2011-03-04,0.4358796179294586,72.27050254910382,72.27050254910382
2011-03-11,0.4019877016544342,60.181970644686416,60.181970644686416
2011-03-18,0.36099979281425476,49.14028869600246,49.14028869600246
2011-03-25,0.4098277986049652,56.677055070520616,56.677055070520616
2011-04-01,0.4229775667190552,57.81966544057249,57.81966544057249
2011-04-08,0.41116833686828613,56.70685113173415,56.70685113173415
2011-04-15,0.4040723443031311,51.46563463538446,51.46563463538446
2011-04-22,0.4411892294883728,53.353364962318786,53.353364962318786
2011-04-29,0.4585567116737366,60.9869002263884,60.9869002263884
2011-05-06,0.44371968507766724,58.19886108245375,58.19886108245375
2011-05-13,0.4418342411518097,52.7928740270995,52.7928740270995
2011-05-20,0.42665037512779236,45.971586864119324,45.971586864119324
2011-05-27,0.41866061091423035,43.34428896822964,43.34428896822964
2011-06-03,0.3943953216075897,43.773112894524516,43.773112894524516
2011-06-10,0.35876744985580444,37.56401579260484,37.56401579260484
2011-06-17,0.34452587366104126,40.10596135508938,40.10596135508938
2011-06-24,0.35435059666633606,48.717475285919484,48.717475285919484
2011-07-01,0.42694759368896484,53.02478518283088,53.02478518283088
2011-07-08,0.45165982842445374,54.86875487233655,54.86875487233655
2011-07-15,0.4242684841156006,52.11199703568575,52.11199703568575
2011-07-22,0.46332043409347534,58.659660425493506,58.659660425493506
2011-07-29,0.42610445618629456,47.79585828062132,47.79585828062132
2011-08-05,0.33668485283851624,35.289834443320444,35.289834443320444
2011-08-12,0.3220469057559967,35.30680238171209,35.30680238171209
2011-08-19,0.2598700523376465,30.819061860414706,30.819061860414706
2011-08-26,0.3078548312187195,38.28762595501088,38.28762595501088
2011-09-02,0.3098394274711609,39.14245755519517,39.14245755519517
2011-09-09,0.30696213245391846,40.887511368980924,40.887511368980924
2011-09-16,0.37022995948791504,51.12957013967483,51.12957013967483
2011-09-23,0.32328739762306213,48.03378280879814,48.03378280879814
2011-09-30,0.29376187920570374,44.58822003649628,44.58822003649628
2011-10-07,0.3182254731655121,39.37538570595219,39.37538570595219
2011-10-14,0.39449530839920044,44.92511210470468,44.92511210470468
2011-10-21,0.3756386637687683,45.61636797808531,45.61636797808531
2011-10-28,0.4065532386302948,44.80665240216091,44.80665240216091
2011-11-04,0.3814942240715027,45.82598728369598,45.82598728369598
2011-11-11,0.3800051510334015,54.85163927750831,54.85163927750831
2011-11-18,0.3331625759601593,51.16113653780203,51.16113653780203
2011-11-25,0.28880003094673157,53.13882815883528,53.13882815883528
2011-12-02,0.35127413272857666,54.56728207044519,54.56728207044519
2011-12-09,0.3584197163581848,55.055278325559776,55.055278325559776
2011-12-16,0.3208560049533844,51.348455790037505,51.348455790037505
2011-12-23,0.3420945107936859,47.02678038904381,47.02678038904381
2011-12-30,0.3373803496360779,51.63521887742918,51.63521887742918
2012-01-06,0.3735540509223938,59.117696077319586,59.117696077319586
2012-01-13,0.3807491958141327,57.43800211304058,57.43800211304058
2012-01-20,0.41280511021614075,52.43426214409056,52.43426214409056
2012-01-27,0.42580628395080566,56.7752005377188,56.7752005377188
2012-02-03,0.4606412947177887,57.22812037662021,57.22812037662021
2012-02-10,0.47001925110816956,62.34764901798927,62.34764901798927
2012-02-17,0.49170464277267456,64.74909894257827,64.74909894257827
2012-02-24,0.5034652352333069,74.78330042574437,74.78330042574437
2012-03-02,0.5250999331474304,86.82339771332853,86.82339771332853
2012-03-09,0.5276800990104675,83.7992047436727,83.7992047436727
2012-03-16,0.5676258206367493,85.60811329031557,85.60811329031557
2012-03-23,0.5786421895027161,98.23581391110713,98.23581391110713
2012-03-30,0.5936775207519531,98.19388640464521,98.19388640464521
2012-04-06,0.5975980758666992,100.0,100.0
2012-04-13,0.5562624931335449,84.42397925940367,84.42397925940367
2012-04-20,0.5421199798583984,79.6281305617329,79.6281305617329
2012-04-27,0.5801800489425659,80.06759220206605,80.06759220206605
2012-05-04,0.5163663029670715,63.756911980282915,63.756911980282915
2012-05-11,0.5028697848320007,56.85961262090529,56.85961262090529
2012-05-18,0.4271458089351654,44.27057313305771,44.27057313305771
2012-05-25,0.4530488848686218,44.89178993559681,44.89178993559681
2012-06-01,0.41642746329307556,39.20742164995276,39.20742164995276
2012-06-08,0.46892833709716797,43.53004790248308,43.53004790248308
2012-06-15,0.47349289059638977,43.78701496340969,43.78701496340969
2012-06-22,0.48024219274520874,39.15523421907987,39.15523421907987
2012-06-29,0.4962196946144104,39.895365790067494,39.895365790067494
2012-07-06,0.49363964796066284,37.34946006950438,37.34946006950438
2012-07-13,0.4765693247318268,35.18763179504754,35.18763179504754
2012-07-20,0.4962196946144104,42.23961063352941,42.23961063352941
2012-07-27,0.5103126168251038,45.88844667067109,45.88844667067109
2012-08-03,0.5255964994430542,42.502846963143796,42.502846963143796
2012-08-10,0.5567587018013,56.09462975910244,56.09462975910244
2012-08-17,0.5931811332702637,62.74493558107579,62.74493558107579
2012-08-24,0.5920892357826233,79.48885333265133,79.48885333265133
2012-08-31,0.5892120003700256,76.52752527528062,76.52752527528062
2012-09-07,0.6199770569801331,90.58190729036208,90.58190729036208
2012-09-14,0.6396273374557495,89.16228370418607,89.16228370418607
2012-09-21,0.6447882652282715,89.19185953190849,89.19185953190849
2012-09-28,0.6018158197402954,73.86065489005695,73.86065489005695
2012-10-05,0.610945999622345,73.1386817264584,73.1386817264584
2012-10-12,0.5522932410240173,59.6475147877828,59.6475147877828
2012-10-19,0.5250999331474304,57.72519852423872,57.72519852423872
2012-10-26,0.5177563428878784,53.56804360118175,53.56804360118175
2012-11-02,0.509915292263031,49.932781549110004,49.932781549110004
2012-11-09,0.4701192378997803,41.33328714830942,41.33328714830942
2012-11-16,0.4451097548007965,32.21622106072547,32.21622106072547
2012-11-23,0.5026705861091614,36.492781514871396,36.492781514871396
2012-11-30,0.5239090919494629,40.40234577944961,40.40234577944961
2012-12-07,0.5024725198745728,38.39608854283118,38.39608854283118
2012-12-14,0.49661701917648315,32.31861147263203,32.31861147263203
2012-12-21,0.51596999168396,32.26087929049878,32.26087929049878
2012-12-28,0.48232582211494446,28.454824032457353,28.454824032457353
2013-01-04,0.5481249690055847,43.28619519384465,43.28619519384465
2013-01-11,0.5629115104675293,44.07728148701145,44.07728148701145
2013-01-18,0.558942437171936,50.94764655242863,50.94764655242863
2013-01-25,0.5557659864425659,54.6917258758543,54.6917258758543
2013-02-01,0.5712481737136841,57.98508195741119,57.98508195741119
2013-02-08,0.5791882276535034,60.33777695548876,60.33777695548876
2013-02-15,0.5727370977401733,67.00645826624493,67.00645826624493
2013-02-22,0.5562624931335449,68.95719124695273,68.95719124695273
2013-03-01,0.562117874622345,62.309849385285105,62.309849385285105
2013-03-08,0.5964565873146057,64.249446831427,64.249446831427
2013-03-15,0.5937765836715698,69.36000173905703,69.36000173905703
2013-03-22,0.5953648686408997,71.32426327204392,71.32426327204392
2013-03-29,0.6049913167953491,70.06682447504173,70.06682447504173
2013-04-05,0.576409101486206,71.70315516536593,71.70315516536593
2013-04-12,0.6299017667770386,69.99982798818775,69.99982798818775
2013-04-19,0.5781955122947693,53.16617964062392,53.16617964062392
2013-04-26,0.6167024970054626,60.4675193033615,60.4675193033615
2013-05-03,0.6849817037582397,68.94635646990963,68.94635646990963
2013-05-10,0.7123731374740601,69.99427790080703,69.99427790080703
2013-05-17,0.7488954663276672,72.24235540240625,72.24235540240625
2013-05-24,0.7217023372650146,68.51706797494172,68.51706797494172
2013-05-31,0.7162440419197083,70.44642387834125,70.44642387834125
2013-06-07,0.7196186780929565,70.25782794655308,70.25782794655308
2013-06-14,0.6867679953575134,61.66053052014616,61.66053052014616
2013-06-21,0.6390319466590881,55.23415003719184,55.23415003719184
2013-06-28,0.6587812900543213,57.038922402494855,57.038922402494855
2013-07-05,0.6973872780799866,59.635635940770946,59.635635940770946
2013-07-12,0.7776758074760437,68.94611802909807,68.94611802909807
2013-07-19,0.756735622882843,62.71892110753025,62.71892110753025
2013-07-26,0.7785696387290955,71.37411530369158,71.37411530369158
2013-08-02,0.8291839361190796,72.09490369865348,72.09490369865348
2013-08-09,0.8135027885437012,65.00572885958948,65.00572885958948
2013-08-16,0.778866708278656,57.63443235565964,57.63443235565964
2013-08-23,0.8176709413528442,57.85526730528469,57.85526730528469
2013-08-30,0.778073251247406,56.26105328495982,56.26105328495982
2013-09-06,0.8232293725013733,60.91978987272587,60.91978987272587
2013-09-13,0.8596516847610474,63.38960999584411,63.38960999584411
2013-09-20,0.8970668315887451,69.93425174851251,69.93425174851251
2013-09-27,0.8997460603713989,77.02124494532006,77.02124494532006
2013-10-04,0.9100669622421265,76.56319899026583,76.56319899026583
2013-10-11,0.9005395770072937,72.88177444406969,72.88177444406969
2013-10-18,1.002860426902771,74.16405356453227,74.16405356453227
2013-10-25,1.0283664464950562,78.86524078790069,78.86524078790069
2013-11-01,1.0249913930892944,77.2556386268436,77.2556386268436
2013-11-08,1.0137780904769897,72.36661895276902,72.36661895276902
2013-11-15,1.0656821727752686,78.0899437386883,78.0899437386883
2013-11-22,1.0665748119354248,84.65235730082476,84.65235730082476
2013-11-29,1.1314805746078491,85.5602535284328,85.5602535284328
2013-12-06,1.1436883211135864,94.1727818886786,94.1727818886786
2013-12-13,1.097837209701538,83.12187187852857,83.12187187852857
2013-12-20,1.1718727350234985,84.5259058321111,84.5259058321111
2013-12-27,1.2143490314483643,84.69719625437209,84.69719625437209
2014-01-03,1.176735758781433,78.14078300031514,78.14078300031514
2014-01-10,1.2028369903564453,78.81990307987087,78.81990307987087
2014-01-17,1.223976731300354,81.1271041896619,81.1271041896619
2014-01-24,1.1738574504852295,68.2946713053788,68.2946713053788
2014-01-31,1.1534137725830078,63.52510073171518,63.52510073171518
2014-02-07,1.1895384788513184,66.61996499059987,66.61996499059987
2014-02-14,1.294935941696167,73.85878046150331,73.85878046150331
2014-02-21,1.298309326171875,71.51238830505903,71.51238830505903
2014-02-28,1.3310600519180298,73.09753679770584,73.09753679770584
2014-03-07,1.3407868146896362,70.22826132539221,70.22826132539221
2014-03-14,1.258413553237915,59.763410137182916,59.763410137182916
2014-03-21,1.2780638933181763,66.0536648756005,66.0536648756005
2014-03-28,1.1958898305892944,52.108744964425455,52.108744964425455
2014-04-04,1.1649256944656372,45.571004954447666,45.571004954447666
2014-04-11,1.0696513652801514,41.30262229681359,41.30262229681359
2014-04-18,1.1480547189712524,45.899010133897235,45.899010133897235
2014-04-25,1.1464664936065674,44.02262676302739,44.02262676302739
2014-05-02,1.1996614933013916,51.98054045349491,51.98054045349491
2014-05-09,1.1686978340148926,51.15445608957309,51.15445608957309
2014-05-16,1.2040280103683472,51.09575780261016,51.09575780261016
2014-05-23,1.2945387363433838,49.96926978290006,49.96926978290006
2014-05-30,1.3562687635421753,54.11272893067982,54.11272893067982
2014-06-06,1.4233570098876953,56.24495378168138,56.24495378168138
