Date,Close,High,Low,Open,Volume,MA200
1999-06-07,45.26232147216797,45.54570525540956,44.55056685379375,44.64942166190128,11491800,
1999-06-08,44.128787994384766,45.578658567676975,43.89812676681555,45.367768302470836,8134800,
1999-06-09,44.86690902709961,44.99212513631155,44.26059944565232,44.286960731802196,8384400,
1999-06-10,44.35285949707031,44.65601425737718,43.81904350609517,44.39240142232773,9392400,
1999-06-11,43.6806526184082,44.70215249104751,43.28523331287041,44.65602023873476,16567600,
1999-06-14,42.856876373291016,43.8388346355731,42.758021514672016,43.8388346355731,14136800,
1999-06-15,43.4961051940918,43.75312763387507,42.83707329721162,42.96228935761885,9147800,
1999-06-16,45.73025131225586,45.73025131225586,44.52422220285352,44.57694478687111,15060200,
1999-06-17,46.23770523071289,46.44859556243792,45.13053098915648,45.13053098915648,16278200,
1999-06-18,46.44858169555664,46.58038811353495,45.73682703847376,45.81591088926075,5392800,
1999-06-21,47.83912658691406,47.86548786344632,46.685820738627804,46.76490456822457,10565200,
1999-06-22,46.3958625793457,48.16206871162761,46.3958625793457,47.55575914382935,10862800,
1999-06-23,47.12739562988281,47.239431111033426,46.10589565468608,46.402460163614165,9607000,
1999-06-24,46.191551208496094,47.1339669343935,45.97407065636592,47.10760565534742,14988800,
1999-06-25,46.13225173950195,46.87036776733398,45.71047115216936,46.50130975341797,8635600,
1999-06-28,47.22624206542969,47.292145277912844,46.14542938070593,46.52766801310823,7666200,
1999-06-29,47.87210464477539,48.05663368250305,46.9494594561371,47.18671107607266,9000400,
1999-06-30,48.61021041870117,50.560945543963584,47.35145903719739,47.918226674942545,19467600,
1999-07-01,48.939720153808594,49.21651361549186,47.924810794303276,48.76837182038562,6822600,
1999-07-02,49.559207916259766,49.61193047787281,48.92653717690326,48.92653717690326,3302000,
1999-07-06,49.24288558959961,50.32369838894307,48.97927271171096,49.822833920954636,8794800,
1999-07-07,49.32194137573242,49.53283155799103,48.87379973843287,49.21649628460312,10520000,
1999-07-08,49.981014251708984,50.18531428359229,49.0847302408661,49.3219818907951,11225000,
1999-07-09,50.48185348510742,50.53457604749396,49.79646017408246,50.16551811078821,4206800,
1999-07-12,50.21824264526367,50.92999726543276,49.92826854075034,50.66638444314791,7816200,
1999-07-13,49.981014251708984,50.165543312764875,49.585594835160656,49.981014251708984,6230000,
1999-07-14,50.831146240234375,50.93000105594856,49.77010455156878,50.48185922471092,6909400,
1999-07-15,51.29905319213867,51.29905319213867,50.725695326296425,51.00907909906903,6539800,
1999-07-16,51.773555755615234,52.06352984589618,51.30564301902553,51.325413979726505,4913800,
1999-07-19,51.246334075927734,51.98444999883204,51.04203413298101,51.98444999883204,6833000,
1999-07-20,49.26924514770508,50.69275463832898,49.13743871338805,50.620261099454616,14837400,
1999-07-21,49.506507873535156,49.934878881493056,48.97928201758696,49.37470140954811,10980400,
1999-07-22,48.247737884521484,49.5064891392604,48.109341149707255,49.5064891392604,15148400,
1999-07-23,48.32024383544922,48.814518015435404,47.81937933306322,48.61021802104111,12115000,
1999-07-26,47.13399124145508,48.188442947080475,47.054907363533175,47.661217094267776,10720000,
1999-07-27,48.083003997802734,48.82112028724269,47.67440390900562,48.083003997802734,13732800,
1999-07-28,49.025386810302734,49.295589910077226,48.03683888429852,48.66291923743452,10161800,
1999-07-29,47.9775276184082,48.50475319663247,47.50302459800636,48.10933401296427,13033800,
1999-07-30,47.74029541015625,48.7156631242235,47.66780186384044,48.1884373328358,10947400,
1999-08-02,47.60847091674805,48.76836721815276,47.42394195970639,47.81936115336708,9642400,
1999-08-03,47.29872512817383,48.26750213720846,46.60674155029195,48.26091181741911,13005000,
1999-08-04,46.44199752807617,47.65461673414486,46.4024555974435,47.29873935845079,13227600,
1999-08-05,47.18010330200195,47.18010330200195,45.34140392761188,46.44857774444892,18695200,
1999-08-06,46.672637939453125,47.71390831426724,46.343121998056255,46.843986228979496,12392200,
1999-08-09,46.07294464111328,46.97581882446795,45.980680126025945,46.84401237434319,7983400,
1999-08-10,45.657737731933594,46.28381814251871,44.65600907499741,45.947711816836176,16767200,
1999-08-11,47.16032791137695,47.23941174800866,45.776360770322015,46.47493466056879,13101400,
1999-08-12,46.60674285888672,47.661194054789135,46.501297739296476,47.344858696018406,12715000,
1999-08-13,48.63656997680664,48.68929254588719,47.50303474157483,47.58211859519566,14342600,
1999-08-16,49.025386810302734,49.190144797970106,48.29386134505961,48.61019668138096,11470600,
1999-08-17,49.26924514770508,49.50649672947573,48.37296139434928,49.45377415574892,11408400,
1999-08-18,48.71566390991211,49.63830905972105,48.53113487995032,49.031999389846604,7035200,
1999-08-19,48.13569641113281,48.610199442567854,47.82595137672382,48.267502808753655,10157800,
1999-08-20,48.90017318725586,48.90017318725586,47.92480585144536,48.188418644907664,6920800,
1999-08-23,50.45550537109375,50.45550537109375,49.23629579773268,49.348331272041534,9652000,
1999-08-24,50.79819869995117,51.35178571224955,49.98758914622855,50.086443969853256,13891400,
1999-08-25,51.87902069091797,52.08991101892983,50.560956140843835,51.11454325187497,11352000,
1999-08-26,51.01568603515625,52.06354730367322,50.936602165834216,51.879018275255135,9753000,
1999-08-27,50.508235931396484,51.404519867548615,50.37642947019764,51.39792954448867,9635400,
1999-08-30,49.79646682739258,50.87727950072402,49.664660403815574,50.71911179243161,10141600,
1999-08-31,50.35006332397461,50.6663988003556,49.031998839053806,50.13917300638728,14590400,
1999-09-01,50.71251678466797,51.14088762170545,50.35004915332856,50.66638454067932,10752000,
1999-09-02,50.53459548950195,50.798208402853554,49.66467287544167,49.77011804078231,14583200,
1999-09-03,52.85438537597656,52.87415634307481,51.79993379740346,51.98446282365376,14195400,
1999-09-07,52.61712646484375,53.276158609944495,52.53804260743166,52.7489328938639,9009000,
1999-09-08,51.905364990234375,52.828009873250224,51.48358447228427,52.30078422581259,14303400,
1999-09-09,52.64350128173828,52.775307744636976,51.66813345628795,51.931746382085336,12677600,
1999-09-10,53.24979782104492,53.77043322053286,52.7489333860945,53.35524296524501,10251000,
1999-09-13,52.610538482666016,53.30252226579015,52.32715464767233,53.19707711788552,7240800,
1999-09-14,52.90052032470703,53.2695783959894,52.300800958873175,52.40624612209671,10022600,
1999-09-15,51.87902069091797,53.55955299226249,51.826298108915005,53.55955299226249,16096000,
1999-09-16,51.85262680053711,52.32712974024716,50.77840486758241,51.85262680053711,15371000,
1999-09-17,53.4079704284668,53.513415582323596,52.24807373604205,52.32715760143465,14506400,
1999-09-20,53.533180236816406,53.77702212635995,53.170712563170596,53.56613184351148,6187200,
1999-09-21,52.24807357788086,53.17071867133486,52.09649616967056,53.06527351779726,12265800,
1999-09-22,52.80165100097656,53.07844447851538,51.69447709082129,52.327147896624304,12441800,
1999-09-23,50.613670349121094,53.460689306259155,50.30392523109913,53.355244159698486,19766000,
1999-09-24,50.6795768737793,50.87728653648585,49.45377696499868,50.29733819254663,23570800,
1999-09-27,51.03543472290039,51.7735505143473,50.87726705330463,51.40449261862385,12608800,
1999-09-28,51.27269744873047,51.45722643697783,49.69102040661025,50.7784233730679,20622000,
1999-09-29,50.24462127685547,51.64176971739762,50.24462127685547,51.272711638763845,15557000,
1999-09-30,50.77184295654297,51.299068740100005,50.086449437918816,50.71912037818726,17604200,
1999-10-01,50.79160690307617,50.79160690307617,49.55921680435095,50.08644251503554,19607400,
1999-10-04,51.93174743652344,52.116276488328346,50.77185053946403,51.061824763728886,12434200,
1999-10-05,52.300804138183594,52.933475155984205,51.19362985703253,52.116275091325086,19526400,
1999-10-06,53.3486442565918,53.42772810230879,51.81968990606316,52.617118683709556,19098200,
1999-10-07,53.22343826293945,53.90224140076545,52.82801895935149,53.64521885343328,22013600,
1999-10-08,53.78362274169922,53.93520016150796,52.300800156613775,53.012554997454785,22523200,
1999-10-11,54.5415153503418,54.567876643406244,53.80339914453727,53.93520560985951,13016000,
1999-10-12,53.30250930786133,54.791921659935596,53.144341624455215,54.35696053056878,20182800,
1999-10-13,51.72085952758789,53.328898483338584,51.50996917273534,52.696227418780936,22570600,
1999-10-14,52.04374694824219,52.406214477956425,51.06178945865271,51.90535025507857,22130400,
1999-10-15,50.508235931396484,51.45724245202815,50.1984907475792,50.71912626931463,33703000,
1999-10-18,49.86895751953125,50.74547018638703,48.43226758438419,50.560941203891076,24714800,
1999-10-19,50.139190673828125,50.66641665357395,49.2956291062348,50.40939398844786,26657200,
1999-10-20,51.66810607910156,52.083296217237205,50.40276470573581,50.90362899935975,22486400,
1999-10-21,52.51168441772461,52.51168441772461,50.45550400377756,50.8245620267937,22454800,
1999-10-22,52.27443313598633,53.35524592397192,52.08990412340342,52.82142985185708,16589400,
1999-10-25,52.300804138183594,52.874162248065396,51.82630087483314,52.03719121410001,13855400,
1999-10-26,51.87902069091797,53.22344653199359,51.77357552691204,52.93347233097728,13542400,
1999-10-27,51.799930572509766,51.984459587271886,50.98932097194759,51.747207996863445,15225200,
1999-10-28,53.59247970581055,53.777008657084856,52.142609374369535,52.61711239193205,14103800,
1999-10-29,55.46416473388672,55.885945454296504,54.64696458809276,54.83149365327204,19000000,
1999-11-01,55.1741828918457,56.123189382102005,55.10168934050668,55.46415709720179,9681800,
1999-11-02,55.20711898803711,56.1495348905427,54.99622871614775,55.46414150690227,12834800,
1999-11-03,56.307682037353516,56.6240173296982,55.83317909883649,55.99134674500883,18752600,
1999-11-04,56.94036865234375,57.203981470178675,56.334059171323425,57.09194602259883,20048600,
1999-11-05,57.520328521728516,58.39025099708005,57.520328521728516,58.10027683862954,15134600,
1999-11-08,58.68023681640625,58.88453683227649,57.54670124448106,57.73123029107353,10890800,
1999-11-09,58.28481674194336,59.26018454811789,57.7839521928267,59.15473937988281,14629800,
1999-11-10,59.04928207397461,59.55014652013779,58.047553181648254,58.31116604804993,16561000,
1999-11-11,60.103755950927734,60.18283984033685,59.15474927801835,59.68197520741245,18501400,
1999-11-12,60.89458465576172,60.94730723987926,58.5220683704723,60.42008139870383,28646600,
1999-11-15,60.77592468261719,61.15816320263365,60.472769994328274,60.947272984693534,10909400,
1999-11-16,62.31806945800781,62.608043554470626,60.73639256821066,61.000005383176855,19126400,
1999-11-17,61.47452163696289,62.58828601910769,61.15818619114661,62.31808282580629,21683600,
1999-11-18,63.35934066772461,63.35934066772461,61.52723158663168,61.8962895310245,17738400,
1999-11-19,63.92609786987305,64.0315429797615,62.845285493516435,63.08253699076545,17939400,
1999-11-22,62.950748443603516,65.37598665834871,62.950748443603516,64.05792241120459,18841800,
1999-11-23,63.2407341003418,64.53243729788942,62.63442443618679,64.47971471839769,24047600,
1999-11-24,65.32328033447266,65.58030292658772,62.76623505907159,63.42526734654609,18617800,
1999-11-26,65.53416442871094,66.4568095433549,65.27055153881265,66.14047407547696,8045200,
1999-11-29,64.45337677001953,65.9559708296887,64.3742928721422,65.40238354454743,20485200,
1999-11-30,62.001739501953125,64.6905904497419,62.001739501953125,64.5851453145345,23702400,
1999-12-01,63.34614562988281,63.66248093889596,62.212610772585705,62.687113736105424,23205800,
1999-12-02,65.35623931884766,65.481455467588,63.543900323921456,63.58344226562894,17229200,
1999-12-03,66.74675750732422,67.64304098096127,66.56222855686953,66.90492517914252,21444600,
1999-12-06,67.35311126708984,67.90669848298373,66.3777433152768,67.00382409515679,16018400,
1999-12-07,67.35311126708984,67.82761459499889,66.5029594712528,67.56400163504942,23397000,
1999-12-08,66.53590393066406,67.90010085158794,66.37773617171636,67.37287498842895,19563000,
1999-12-09,66.85224151611328,67.85397068709605,65.16511870182651,67.48491257147082,28445400,
1999-12-10,67.40582275390625,67.64307437877335,65.903229129748,67.40582275390625,20428400,
1999-12-13,68.3218765258789,68.61185072932626,66.87859583144778,67.17516035770076,16209200,
1999-12-14,67.08948516845703,68.51299487340661,66.64134322430624,68.11757551092062,27760200,
1999-12-15,68.38115692138672,68.38115692138672,65.74502905240497,66.32497718358096,31797200,
1999-12-16,70.06828308105469,70.22645076295323,68.96110930776489,69.27744467156197,27219600,
1999-12-17,70.67462158203125,71.59726677239719,70.37805705655649,71.28093127855745,23892400,
1999-12-20,71.59722900390625,71.91356433087492,70.5955004685055,71.20180984519543,15392000,
1999-12-21,75.4460220336914,75.4460220336914,71.3995634794735,71.80816352892222,26003800,50.698585510253906
1999-12-22,75.20877075195312,75.34057722014794,73.75889960181033,75.2351320455921,22313600,50.85925756454468
1999-12-23,76.10501861572266,76.55316039489387,75.07692865174164,75.80845420303582,17543600,51.02335651397705
1999-12-27,75.65693664550781,76.2105239868164,74.15434243338449,76.18416268484933,19281800,51.1904873085022
1999-12-28,75.18236541748047,76.34226165814286,74.70786240993677,75.70959098141792,15346400,51.34918218612671
1999-12-29,78.0294189453125,78.0294189453125,75.81507056983742,75.92051573057432,16512600,51.52026700973511
1999-12-30,77.18586730957031,79.08388044013351,77.18586730957031,78.97843526621334,21887000,51.6887158203125
1999-12-31,77.08039093017578,78.60934533303153,77.08039093017578,78.1348422424901,14464400,51.85241941452026
2000-01-03,79.92740631103516,81.14002527221841,76.55316224513393,81.14002527221841,36345200,52.03602563858032
2000-01-04,74.44427490234375,78.8729711429931,74.18066203087653,77.60762935995042,33786600,52.19485242843628
2000-01-05,72.54624938964844,75.60415815752607,71.07001757067303,73.81159094877022,42496600,52.351702060699466
2000-01-06,67.5639877319336,74.23339424624463,67.2740135356592,73.28438778571025,37134800,52.47665468215942
2000-01-07,75.92047882080078,75.92047882080078,69.59377225240073,69.96283013555738,28138200,52.635613136291504
2000-01-10,78.0294189453125,79.24203829378695,75.86779315020587,76.76407701646959,29675600,52.80748878479004
2000-01-11,74.23336029052734,78.34571973844008,73.389799378135,77.39671371199869,32546600,52.952475700378415
2000-01-12,72.59899139404297,75.2812526047706,72.54626881496233,75.0769526108331,29050000,53.09087249755859
2000-01-13,76.97494506835938,77.18583532882063,73.45571384691212,74.65515220328552,25165200,53.25444425582886
2000-01-14,78.76753997802734,78.97843031264053,77.60764313765478,78.45120447610755,21898600,53.422365760803224
2000-01-18,79.18929290771484,79.66379599437892,77.13311286550388,77.66033851735284,16752400,53.58422399520874
2000-01-19,80.98189544677734,80.98189544677734,77.9701175969094,78.86640159599483,19006000,53.75458387374878
2000-01-20,80.19102478027344,81.71997923039042,79.30133145800708,80.56008275099133,25958000,53.9234278678894
2000-01-21,81.19276428222656,81.45637715327275,80.19103537225105,81.40365457906351,18698200,54.09543529510498
2000-01-24,77.29126739501953,82.35263279060061,76.73768055487784,82.19446512198871,28340400,54.2464853477478
2000-01-25,78.45118713378906,79.39360310826251,75.4196392438745,77.50218083781581,33276200,54.404916744232175
2000-01-26,75.28782653808594,78.71479343232654,75.07693626767113,78.66207086472284,23095600,54.550694618225094
2000-01-27,76.3949966430664,78.02939615716927,73.91703608942657,77.39672537751655,30739200,54.709916744232174
2000-01-28,72.54624938964844,76.31591278453206,71.4917980903803,75.9204935473065,35313800,54.846863498687746
2000-01-31,75.65693664550781,75.92054966517857,70.43739885602679,72.44085780552454,36014600,55.005954074859616
2000-02-01,77.68669128417969,78.02938792031621,74.60242155895097,75.5250663485493,26417600,55.18547430038452
2000-02-02,78.34574127197266,79.90105713167871,77.68670912802942,77.81851555681807,26169200,55.36354473114014
2000-02-03,81.40367889404297,81.50912407395752,77.84490407192645,79.5583882455381,30579800,55.54636047363281
2000-02-04,81.95724487304688,82.87329963642364,81.16640622840507,81.82543843227324,26640000,55.72588085174561
2000-02-07,83.0907974243164,83.19624259871274,81.19278428518227,82.036345680353,17761000,55.90803747177124
2000-02-08,86.5704574584961,86.78134773245101,83.8288838970821,83.8288838970821,21999400,56.10222127914429
2000-02-09,83.51255798339844,86.2079996039169,83.30166768546056,86.0959641331374,27258200,56.28477323532105
2000-02-10,86.25409698486328,86.25409698486328,83.13687602873244,84.19791741126325,26341600,56.48907312393189
2000-02-11,84.25065612792969,86.09594584287183,82.66897922940785,86.09594584287183,24876000,56.68520105361939
2000-02-14,84.14523315429688,84.35612346295426,82.45811068503778,84.34953314080872,22814600,56.879351978302005
2000-02-15,84.75151062011719,84.88331701299451,80.87640266952396,83.45980796991944,30572800,57.077720623016354
2000-02-16,84.35611724853516,85.77962672710419,83.77616894245148,84.27703338861465,25310600,57.27767095565796
2000-02-17,86.14871978759766,87.09772649272419,84.03981599842758,85.35788086665889,30080200,57.479862174987794
2000-02-18,83.03803253173828,86.88677943638393,83.03803253173828,86.57044407435826,25271200,57.674803714752194
2000-02-22,83.3016586303711,84.30338743668568,81.19275588023511,83.51254890538469,37226200,57.86790006637573
2000-02-23,87.94122314453125,88.57389381463578,83.64433484340456,84.0858862485817,32170800,58.0819535446167
2000-02-24,89.83926391601562,90.09628645802887,86.04323868012764,88.46847702527829,48868200,58.301938438415526
2000-02-25,87.78313446044922,90.68287764082442,87.62496665061057,89.57570297195389,32617600,58.50689771652222
2000-02-28,87.73033905029297,89.15384815747922,84.77787571686964,87.09766833598798,38216200,58.71594261169434
2000-02-29,90.05014038085938,90.34011448630125,88.52118600671129,89.20657934684664,23978600,58.940936183929445
2000-03-01,90.78823852539062,91.57907684007172,89.83923254777329,90.47190319951818,24468400,59.16556713104248
2000-03-02,88.68594360351562,91.26275893746633,88.3630178967034,91.15731380871131,32739200,59.38070816040039
2000-03-03,93.68802642822266,93.74074900921771,90.26105866354371,91.10461995946469,32017200,59.61769626617431
2000-03-06,94.42613220214844,95.50694499396533,93.00262267146279,94.2679644765167,23268400,59.864734497070316
2000-03-07,93.00263977050781,96.06054969493493,91.73729773281383,96.00782711003103,39471000,60.106731243133545
2000-03-08,93.84618377685547,94.4788546787219,89.65473905199029,93.63529347623331,43512600,60.35861345291138
2000-03-09,97.00955200195312,97.43133266283118,92.02726794533108,93.81983575406281,30101400,60.63343002319336
2000-03-10,96.5877456665039,98.22214529295675,95.75077489005426,96.90408107807544,29750600,60.90027219772339
2000-03-13,94.05705261230469,96.27140026349124,92.39629187391478,92.79171109734095,37544200,61.15465856552124
2000-03-14,90.5773696899414,95.6387360986925,88.57391215314411,95.11151043111427,39106800,61.388087577819825
2000-03-15,86.78133392333984,90.26102288988932,85.93777296175209,89.83924240909545,51202600,61.60741340637207
2000-03-16,91.73726654052734,92.15904707634587,85.19966823534034,88.89024792375236,55282200,61.84789409637451
2000-03-17,93.47711181640625,93.6880020855916,91.05187372077474,91.10459628807106,31422400,62.10017154693603
2000-03-20,90.84098052978516,94.05705703142003,89.628361520972,93.63527650661545,21167200,62.332678089141844
2000-03-21,94.26798248291016,94.42615023875396,87.36132381106383,89.5229498075959,33435100,62.57770639419556
2000-03-22,96.16600799560547,97.82676964684536,93.7407687588742,95.74422725878264,24370200,62.83789249420166
2000-03-23,97.85308837890625,99.329320315657,95.79690818128915,96.57456607654177,19227400,63.102823390960694
2000-03-24,99.17115783691406,101.64911871853818,97.02271302997401,99.10525462197725,22063000,63.37691488265991
2000-03-27,99.329345703125,100.80557801718419,98.80211987667529,99.54023603370489,11752600,63.655158348083496
2000-03-28,96.79859924316406,99.38200412492607,95.42781297937198,98.68343035587819,18336300,63.92486696243286
2000-03-29,92.7917251586914,97.37858884551308,92.7917251586914,97.32586627440018,27189500,64.17134506225585
2000-03-30,90.47195434570312,95.11154174804688,87.30859929865056,90.47195434570312,42328700,64.3950535774231
2000-03-31,92.36991882324219,93.31892483854946,87.73033385951769,91.22320322141255,31349900,64.62571464538574
2000-04-03,86.83409118652344,92.05362672232539,84.98880084558334,90.90691058188405,31551300,64.82764219284057
2000-04-04,85.99049377441406,87.67761566330508,74.496975906344,87.41400286816585,66213000,65.01839902877808
2000-04-05,84.46155548095703,87.67763218778498,81.19275620516468,82.24720758445254,37631500,65.20872749328613
2000-04-06,86.46504211425781,87.62493902066859,84.14524830143625,86.35959694094774,30499900,65.40541572570801
2000-04-07,89.9447021484375,90.57737297245933,86.57045775365438,87.83579940169804,20645500,65.62418148040771
2000-04-10,84.46155548095703,90.84098632564854,83.72343951545554,90.78826375668415,26988200,65.81582799911499
2000-04-11,82.4581069946289,85.6214614829139,80.19103627802465,81.93088124658141,34497100,65.99198732376098
2000-04-12,77.60759735107422,83.30163302628891,76.13136587972227,82.3526270804198,34824400,66.14066478729248
2000-04-13,74.23336029052734,80.98184758966619,74.23336029052734,78.29299718141556,46330500,66.2687805366516
2000-04-14,67.80122375488281,74.65515772699382,65.79776613226575,72.59897753536052,60851300,66.36308805465698
2000-04-17,75.60416412353516,75.92049953827798,65.79776626650758,65.81094690878854,55398500,66.49331283569336
2000-04-18,77.60759735107422,78.45115819184677,73.7061284625012,75.48551461100578,36260900,66.63513639450073
2000-04-19,75.235107421875,78.97840989346093,75.12966228183033,78.02940363305886,28082500,66.76470222473145
2000-04-20,73.6007308959961,76.73772479879823,72.59900175056349,76.23686022608192,21255600,66.88280080795288
2000-04-24,71.49179077148438,71.9135712480123,67.37943112533705,70.38461702059855,31190900,66.98785049438476
2000-04-25,76.31592559814453,76.34228688505235,72.546261570326,72.96804216085114,28663200,67.11833890914917
2000-04-26,73.70614624023438,77.96349338536952,73.49525597917504,76.44771963400561,25688300,67.2369645690918
2000-04-27,76.97494506835938,78.01621572938684,69.38289569175406,70.85912751498287,37010400,67.36768356323242
2000-04-28,79.92740631103516,79.92740631103516,77.71305864278749,78.92567760397074,24828400,67.51082532882691
2000-05-01,80.66559600830078,81.72004824370342,79.5056985493579,80.77104123184105,23205700,67.65528553009034
2000-05-02,76.02594757080078,80.6655338303226,75.7096121440152,80.03286297675145,20307900,67.7791835975647
2000-05-03,75.18236541748047,76.13137143256787,72.13763778574169,75.49870075584293,26589700,67.90874919891357
2000-05-04,75.34056854248047,76.55318791020409,73.91705884993534,75.07695563645359,17750700,68.0379195022583
2000-05-05,77.13310241699219,77.87121822959499,74.25972300364559,74.33880684071018,20571200,68.18234632492066
2000-05-08,74.12792205810547,76.5531599063792,74.02247693426747,76.34226965870322,13903000,68.31138471603394
2000-05-09,72.54624938964844,75.1823776378188,71.12274013563645,74.65515198818473,19825800,68.4384460067749
2000-05-10,67.27398681640625,71.68950123323542,67.06309657560247,71.1754562712762,34847500,68.53440092086792
2000-05-11,71.3863754272461,71.91360124280921,68.22302053386738,69.80469798055674,24709700,68.64620586395263
2000-05-12,71.3863754272461,73.86433676039275,70.85914961168298,72.01904640592183,17832000,68.76325010299682
2000-05-15,74.49700164794922,74.76061453417692,69.699247118605,71.54453732219893,17950800,68.89703363418579
2000-05-16,76.60590362548828,77.18585196676865,74.28611026036683,75.92051013124785,23758800,69.04202079772949
