Date,Open,High,Low,Close,Volume,WeeklyRSI,RSI,MA5,MA20,MA200
2022-12-13,3.9360643021446973,3.98036394902047,3.8806905999127665,3.9148128032684326,7200,50.0,50.0,,,
2022-12-14,3.9106221335458513,3.9106221335458513,3.7564716963456215,3.791492223739624,3000,50.0,50.0,,,
2022-12-15,3.533478286020976,3.5520365238189697,3.4751107398663557,3.5520365238189697,13200,50.0,50.0,,,
2022-12-16,3.4885801670102228,3.5042944236164,3.425722926494826,3.4309606552124023,14400,50.0,50.0,,,
2022-12-19,3.3341307640075684,3.3341307640075684,3.3341307640075684,3.3341307640075684,3600,50.0,50.0,3.6046865940093995,,
2022-12-20,3.7040908771215166,3.7040908771215166,3.2753143310546875,3.2753143310546875,12600,50.0,50.0,3.47678689956665,,
2022-12-21,3.383817672729492,3.383817672729492,3.383817672729492,3.383817672729492,1200,50.0,50.0,3.395251989364624,,
2022-12-22,3.0455860425282606,3.0455860425282606,2.9602798952845832,3.0391504764556885,7800,50.0,50.0,3.2926747798919678,,
2022-12-23,2.99320459517705,2.99320459517705,2.9926066398620605,2.9926066398620605,2400,50.0,50.0,3.2050039768218994,,
2022-12-27,2.9034083568928546,2.9034083568928546,2.6777210235595703,2.6777210235595703,16200,50.0,50.0,3.0737220287322997,,
2022-12-28,2.6594628559884517,2.6699383136267634,2.6516802310943604,2.6516802310943604,16200,50.0,50.0,2.9489952087402345,,
2022-12-29,2.76123150347504,2.815857172012329,2.76123150347504,2.815857172012329,4200,50.0,50.0,2.8354031085968017,,
2022-12-30,2.7327956879278648,2.8061294555664062,2.7327956879278648,2.8061294555664062,39000,50.0,50.0,2.7887989044189454,,
2023-01-03,2.897422382295897,2.897422382295897,2.6834077011299695,2.885448932647705,16200,50.0,50.0,2.767367362976074,,
2023-01-04,2.83905503785943,2.854020404725731,2.7708097792797464,2.842646837234497,44400,50.0,50.0,2.8003525257110597,,
2023-01-05,2.731299624087423,2.740279229787795,2.6977751633521097,2.711843490600586,26400,50.0,50.0,2.8123851776123048,,
2023-01-06,2.8353133463601923,2.874823570251465,2.8285786953301257,2.874823570251465,3000,50.0,50.0,2.824178457260132,,
2023-01-09,3.190756112933749,3.190756112933749,3.111436367034912,3.111436367034912,16200,50.0,50.0,2.885239839553833,,
2023-01-10,3.1204159602594435,3.185817241668701,3.088987446455516,3.185817241668701,6000,50.0,50.0,2.945313501358032,,
2023-01-11,3.1376273508150745,3.2311642169952393,3.1376273508150745,3.2311642169952393,6000,50.0,50.0,3.0230169773101805,3.125444531440735,
2023-01-12,3.216198883776147,3.365260601043701,3.216198883776147,3.365260601043701,9000,50.0,50.0,3.1537003993988035,3.0979669213294985,
2023-01-13,3.3673553746475036,3.4785525798797607,3.3673553746475036,3.4785525798797607,3600,50.0,50.0,3.274446201324463,3.082319939136505,
2023-01-17,3.6075600180219287,3.711573839187622,3.5888527734692808,3.711573839187622,13200,50.0,50.0,3.394473695755005,3.0902968049049377,
