Date,Close,RSI,WeeklyRSI
2009-01-02,0.27781420946121216,,
2009-01-09,0.2585029900074005,,
2009-01-16,0.2317848801612854,,
2009-01-23,0.22342407703399658,,
2009-01-30,0.2178346812725067,,
2009-02-06,0.28217634558677673,,
2009-02-13,0.254549503326416,,
2009-02-20,0.20202195644378662,,
2009-02-27,0.18489177525043488,,
2009-03-06,0.15885484218597412,,
2009-03-13,0.20379437506198883,,
2009-03-20,0.21774382889270782,,
2009-03-27,0.25568071007728577,,
2009-04-03,0.30113500356674194,,
2009-04-10,0.3082258701324463,53.83005156299145,53.83005156299145
2009-04-17,0.3174985349178314,57.62265251219663,57.62265251219663
2009-04-24,0.32749852538108826,62.9252968001246,62.9252968001246
2009-05-01,0.34708893299102783,66.20828075754139,66.20828075754139
2009-05-08,0.32386213541030884,63.28251862010198,63.28251862010198
2009-05-15,0.30836188793182373,53.73777335924894,53.73777335924894
2009-05-22,0.31358951330184937,59.003201434801234,59.003201434801234
2009-05-29,0.3631797432899475,74.79761784004266,74.79761784004266
2009-06-05,0.4099977910518646,81.73779636803653,81.73779636803653
2009-06-12,0.42095252871513367,88.59465692049663,88.59465692049663
2009-06-19,0.4062703549861908,82.73191633403428,82.73191633403428
2009-06-26,0.40709179639816284,81.96648307447134,81.96648307447134
2009-07-03,0.38913092017173767,74.1590964122454,74.1590964122454
2009-07-10,0.3644411265850067,62.39226776993306,62.39226776993306
2009-07-17,0.4750238060951233,73.23623630771684,73.23623630771684
2009-07-24,0.5206296443939209,75.69647739224646,75.69647739224646
2009-07-31,0.5208114385604858,75.07738938643274,75.07738938643274
2009-08-07,0.5282235145568848,74.26422857639261,74.26422857639261
2009-08-14,0.528496265411377,79.20838534343,79.20838534343
2009-08-21,0.5543230772018433,84.10189386833578,84.10189386833578
2009-08-28,0.5685096979141235,84.48727401863877,84.48727401863877
2009-09-04,0.5563690066337585,79.08282595965812,79.08282595965812
2009-09-11,0.6046578884124756,79.17504727309695,79.17504727309695
2009-09-18,0.6293933987617493,80.00116674051733,80.00116674051733
2009-09-25,0.6075227856636047,78.37927771874163,78.37927771874163
2009-10-02,0.5701466798782349,70.8440222551047,70.8440222551047
2009-10-09,0.6511738300323486,78.84681391148081,78.84681391148081
2009-10-16,0.6671334505081177,83.97470810469542,83.97470810469542
2009-10-23,0.6879135370254517,79.9284438352482,79.9284438352482
2009-10-30,0.6087501645088196,61.320082210539155,61.320082210539155
2009-11-06,0.6678608059883118,66.40623243967562,66.40623243967562
2009-11-13,0.7373846173286438,70.4954345903011,70.4954345903011
2009-11-20,0.7090609073638916,66.7713237055944,66.7713237055944
2009-11-27,0.70076584815979,64.05989513887062,64.05989513887062
2009-12-04,0.7493659257888794,66.28762145407356,66.28762145407356
2009-12-11,0.7446330785751343,67.18404273874691,67.18404273874691
2009-12-18,0.7741972208023071,66.0226110272414,66.0226110272414
2009-12-25,0.8548071980476379,69.26820465194386,69.26820465194386
2010-01-01,0.8399189114570618,70.10504024452601,70.10504024452601
2010-01-08,0.8666653037071228,76.13303948031007,76.13303948031007
2010-01-15,0.8305604457855225,67.16937460878962,67.16937460878962
2010-01-22,0.7123039364814758,53.61537558048237,53.61537558048237
