검증순서,진행률,판정,Ticker,Strategy,분할수,첫매수LOC여유율,지정가매도%,FinalAsset,Return,CAGR,MDD,WinRate,Trades,CompletedCycles,ActiveT,AvgHoldDays,ProfitFactor,StabilityScore,OverfitRisk,MDD_Worse,Score
136,88.3%,관찰,SOXL,raor4_step24p,40,14.0,15.0,4080100782,3980.1,25.84,-52.4,84.93,637,102,2.5,2.6,5.77,85.0,낮음,7.48,105.98
143,92.9%,관찰,SOXL,raor4_step24p,40,14.5,15.0,4080100782,3980.1,25.84,-52.4,84.93,637,102,2.5,2.6,5.77,85.0,낮음,7.48,105.98
150,97.4%,관찰,SOXL,raor4_step24p,40,15.0,15.0,4080100782,3980.1,25.84,-52.4,84.93,637,102,2.5,2.6,5.77,85.0,낮음,7.48,105.98
85,55.2%,관찰,SOXL,raor4_step24p,40,10.5,10.0,2382870632,2282.87,21.72,-45.66,92.14,865,122,2.5,4.5,6.59,97.3,낮음,1.37,105.9
92,59.7%,관찰,SOXL,raor4_step24p,40,11.0,10.0,2382870632,2282.87,21.72,-45.66,92.14,865,122,2.5,4.5,6.59,97.3,낮음,1.37,105.9
99,64.3%,관찰,SOXL,raor4_step24p,40,11.5,10.0,2382870632,2282.87,21.72,-45.66,92.14,865,122,2.5,4.5,6.59,97.3,낮음,1.37,105.9
78,50.6%,관찰,SOXL,raor4_step24p,40,10.0,10.0,2379677120,2279.68,21.71,-45.66,92.14,865,122,2.5,4.5,6.59,97.3,낮음,1.37,105.88
106,68.8%,관찰,SOXL,raor4_step24p,40,12.0,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
113,73.4%,관찰,SOXL,raor4_step24p,40,12.5,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
120,77.9%,관찰,SOXL,raor4_step24p,40,13.0,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
127,82.5%,관찰,SOXL,raor4_step24p,40,13.5,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
134,87.0%,관찰,SOXL,raor4_step24p,40,14.0,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
141,91.6%,관찰,SOXL,raor4_step24p,40,14.5,10.0,2366427354,2266.43,21.67,-45.66,92.17,868,122,2.5,4.5,6.56,97.3,낮음,1.37,105.8
